campaign_name,adset_name,ad_name,date_start,hourly_window,start_hour,end_hour,channel,impressions,clicks,spend,ctr,cpm,cpc,fb_action_onsite_web_purchase,fb_value_onsite_web_purchase,fb_roas,shopify_orders,shopify_revenue,shopify_cogs,shopify_profit,shopify_roas,shopify_conversion_rate,shopify_avg_order_value,revenue_difference,orders_difference,roas_difference,unique_skus,unique_sku_count,total_sku_quantity,utm_source,utm_medium,utm_campaign,utm_content,utm_term,order_ids,order_count
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,22:00:00 - 22:59:59,,,Instagram,232,3,40.4,1.2931,174.1549,13.468,,,,1,1399.0,541.0,858.0,34.62871287128713,33.33333333333333,1399.0,,,,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,19:00:00 - 19:59:59,,,Instagram,367,9,117.91,2.4523,321.292,13.1016,,,,1,1399.0,541.0,858.0,11.86498176575354,11.11111111111111,1399.0,,,,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,14:00:00 - 14:59:59,,,Instagram,166,4,32.17,2.4096,193.8241,8.0437,,,,1,1399.0,541.0,858.0,43.48772147963941,25.0,1399.0,,,,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,07:00:00 - 07:59:59,,,Instagram,4,0,2.56,0.0,638.9857,,,,,1,1399.0,541.0,858.0,546.484375,0.0,1399.0,,,,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,18:00:00 - 18:59:59,,,Instagram,73,6,24.37,8.2192,333.7898,4.0611,1.0,1399.0,57.406647517439474,1,1399.0,541.0,858.0,57.406647517439474,16.666666666666664,1399.0,0.0,0.0,0.0,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,09:00:00 - 09:59:59,,,Instagram,160,5,94.84,3.125,592.7532,18.9681,,,,1,1399.0,541.0,858.0,14.751159848165331,20.0,1399.0,,,,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,11:00:00 - 11:59:59,,,Instagram,55,0,17.68,0.0,321.4747,,,,,1,1399.0,541.0,858.0,79.1289592760181,0.0,1399.0,,,,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,12:00:00 - 12:59:59,,,Instagram,30,2,7.59,6.6667,252.9214,3.7938,,,,1,1399.0,541.0,858.0,184.32147562582347,50.0,1399.0,,,,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,16:00:00 - 16:59:59,,,Instagram,154,4,57.97,2.5974,376.4597,14.4937,,,,1,1399.0,541.0,858.0,24.133172330515784,25.0,1399.0,,,,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,13:00:00 - 13:59:59,,,Instagram,209,7,59.43,3.3493,284.3453,8.4897,,,,1,1399.0,541.0,858.0,23.540299512030963,14.285714285714285,1399.0,,,,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,20:00:00 - 20:59:59,,,Instagram,466,23,137.55,4.9356,295.1713,5.9804,,,,1,1399.0,541.0,858.0,10.170846964740093,4.3478260869565215,1399.0,,,,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,23:00:00 - 23:59:59,,,Instagram,87,3,29.72,3.4483,341.5988,9.9064,,,,1,1399.0,541.0,858.0,47.072678331090174,33.33333333333333,1399.0,,,,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,17:00:00 - 17:59:59,,,Instagram,144,3,35.35,2.0833,245.5014,11.7841,,,,1,1399.0,541.0,858.0,39.575671852899575,33.33333333333333,1399.0,,,,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,08:00:00 - 08:59:59,,,Instagram,56,1,35.37,1.7857,631.6472,35.3722,,,,1,1399.0,541.0,858.0,39.553293751767036,100.0,1399.0,,,,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,10:00:00 - 10:59:59,,,Instagram,199,7,115.68,3.5176,581.3013,16.5256,,,,1,1399.0,541.0,858.0,12.093706777316735,14.285714285714285,1399.0,,,,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,06:00:00 - 06:59:59,,,Instagram,1,0,0.5,0.0,501.1652,,,,,1,1399.0,541.0,858.0,2798.0,0.0,1399.0,,,,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH-063-SILBOO,Urban Pet Parents,TH-063-SILBOO,2025-07-01,03:00:00 - 03:59:59,,,Instagram,3,0,0.27,0.0,90.2097,,,,,1,1399.0,541.0,858.0,5181.481481481481,0.0,1399.0,,,,TH-063-SILBOO-S,1,1,ig,120226643827580783,120226643827610783,120226643827630783,120226643827610783,gid://shopify/Order/6337633353817,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,09:00:00 - 09:59:59,,,Instagram,872,12,249.09,1.3761,285.6588,20.7579,,,,1,1099.0,397.0,702.0,4.412059898028825,8.333333333333332,1099.0,,,,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,00:00:00 - 00:59:59,,,Instagram,120,2,22.79,1.6667,189.8795,11.3928,,,,1,1099.0,397.0,702.0,48.222904782799475,50.0,1099.0,,,,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,06:00:00 - 06:59:59,,,Instagram,375,6,80.61,1.6,214.9547,13.4347,,,,1,1099.0,397.0,702.0,13.633544225282224,16.666666666666664,1099.0,,,,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,12:00:00 - 12:59:59,,,Instagram,980,20,224.26,2.0408,228.8371,11.213,,,,1,1099.0,397.0,702.0,4.900561847855168,5.0,1099.0,,,,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,08:00:00 - 08:59:59,,,Instagram,792,9,243.5,1.1364,307.4508,27.0557,1.0,1099.0,4.513347022587269,1,1099.0,397.0,702.0,4.513347022587269,11.11111111111111,1099.0,0.0,0.0,0.0,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,04:00:00 - 04:59:59,,,Instagram,151,1,27.61,0.6623,182.8196,27.6058,,,,1,1099.0,397.0,702.0,39.804418688880844,100.0,1099.0,,,,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,03:00:00 - 03:59:59,,,Instagram,163,1,26.24,0.6135,160.9818,26.24,,,,1,1099.0,397.0,702.0,41.88262195121951,100.0,1099.0,,,,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,16:00:00 - 16:59:59,,,Instagram,217,3,40.23,1.3825,185.3856,13.4096,,,,1,1099.0,397.0,702.0,27.317921948794435,33.33333333333333,1099.0,,,,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,02:00:00 - 02:59:59,,,Instagram,243,5,52.79,2.0576,217.2484,10.5583,,,,1,1099.0,397.0,702.0,20.8183368062133,20.0,1099.0,,,,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,05:00:00 - 05:59:59,,,Instagram,201,1,40.52,0.4975,201.5916,40.5199,,,,1,1099.0,397.0,702.0,27.122408687068113,100.0,1099.0,,,,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,20:00:00 - 20:59:59,,,Instagram,0,0,0.0,,,,,,0.0,1,1099.0,397.0,702.0,0.0,0.0,1099.0,,,0.0,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,14:00:00 - 14:59:59,,,Instagram,869,10,182.43,1.1507,209.9367,18.2435,,,,1,1099.0,397.0,702.0,6.024228471194431,10.0,1099.0,,,,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,15:00:00 - 15:59:59,,,Instagram,700,5,156.56,0.7143,223.6521,31.3113,,,,1,1099.0,397.0,702.0,7.019672968829841,20.0,1099.0,,,,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,19:00:00 - 19:59:59,,,Instagram,0,0,0.0,,,,,,0.0,1,1099.0,397.0,702.0,0.0,0.0,1099.0,,,0.0,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,11:00:00 - 11:59:59,,,Instagram,1027,13,268.29,1.2658,261.2415,20.6381,,,,1,1099.0,397.0,702.0,4.096313690409631,7.6923076923076925,1099.0,,,,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,10:00:00 - 10:59:59,,,Instagram,989,13,252.27,1.3145,255.0736,19.4052,,,,1,1099.0,397.0,702.0,4.356443493082808,7.6923076923076925,1099.0,,,,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,13:00:00 - 13:59:59,,,Instagram,780,8,188.29,1.0256,241.3968,23.5362,,,,1,1099.0,397.0,702.0,5.836741197089596,12.5,1099.0,,,,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,07:00:00 - 07:59:59,,,Instagram,559,6,138.79,1.0733,248.2862,23.132,,,,1,1099.0,397.0,702.0,7.9184379278045975,16.666666666666664,1099.0,,,,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH - Remarketing - Video - India - IG & FB - Sales - 29/03/2025,AS3 - Remarketing IC (30) – New,TH-036-PAWTR-ET139-SP368,2025-07-01,01:00:00 - 01:59:59,,,Instagram,536,4,111.91,0.7463,208.7859,27.9773,,,,1,1099.0,397.0,702.0,9.820391385935126,25.0,1099.0,,,,TH-038-PAWTR,1,1,ig,120218303994450783,120219313253170783,120220327473500783,120219313253170783,gid://shopify/Order/6337018429529,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,00:00:00 - 00:59:59,,,Direct/Unknown,322,2,43.11,0.6211,133.8962,21.5573,,,,1,549.0,196.0,353.0,12.734864300626304,50.0,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,05:00:00 - 05:59:59,,,Direct/Unknown,45,1,4.96,2.2222,110.2851,4.9628,,,,1,549.0,196.0,353.0,110.68548387096774,100.0,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,07:00:00 - 07:59:59,,,Direct/Unknown,253,12,58.95,4.7431,233.0182,4.9128,,,,1,549.0,196.0,353.0,9.31297709923664,8.333333333333332,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,08:00:00 - 08:59:59,,,Direct/Unknown,370,9,80.32,2.4324,217.0697,8.924,,,,1,549.0,196.0,353.0,6.835159362549802,11.11111111111111,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,03:00:00 - 03:59:59,,,Direct/Unknown,41,1,8.06,2.439,196.6975,8.0646,,,,1,549.0,196.0,353.0,68.11414392059552,100.0,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,15:00:00 - 15:59:59,,,Direct/Unknown,1072,24,146.64,2.2388,136.7944,6.1102,,,,1,549.0,196.0,353.0,3.7438625204582654,4.166666666666666,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,01:00:00 - 01:59:59,,,Direct/Unknown,363,10,69.62,2.7548,191.7898,6.962,,,,1,549.0,196.0,353.0,7.8856650387819585,10.0,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,17:00:00 - 17:59:59,,,Direct/Unknown,1076,10,135.63,0.9294,126.0477,13.5627,,,,1,549.0,196.0,353.0,4.04777704047777,10.0,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,06:00:00 - 06:59:59,,,Direct/Unknown,152,3,23.72,1.9737,156.0758,7.9078,,,,1,549.0,196.0,353.0,23.145025295109612,33.33333333333333,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,21:00:00 - 21:59:59,,,Direct/Unknown,1268,16,147.98,1.2618,116.7069,9.249,,,,1,549.0,196.0,353.0,3.709960805514259,6.25,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,14:00:00 - 14:59:59,,,Direct/Unknown,988,12,138.38,1.2146,140.0596,11.5316,,,,1,549.0,196.0,353.0,3.967336320277497,8.333333333333332,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,02:00:00 - 02:59:59,,,Direct/Unknown,119,0,10.02,0.0,84.1656,,,,,1,549.0,196.0,353.0,54.79041916167665,0.0,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,20:00:00 - 20:59:59,,,Direct/Unknown,1211,16,134.45,1.3212,111.0212,8.4029,,,,1,549.0,196.0,353.0,4.083302342878394,6.25,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,12:00:00 - 12:59:59,,,Direct/Unknown,930,22,219.68,2.3656,236.2099,9.9852,,,,1,549.0,196.0,353.0,2.499089584850692,4.545454545454546,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,13:00:00 - 13:59:59,,,Direct/Unknown,1012,17,159.6,1.6798,157.7085,9.3883,,,,1,549.0,196.0,353.0,3.4398496240601504,5.88235294117647,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,16:00:00 - 16:59:59,,,Direct/Unknown,798,13,123.2,1.6291,154.3863,9.4769,,,,1,549.0,196.0,353.0,4.4561688311688314,7.6923076923076925,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,11:00:00 - 11:59:59,,,Direct/Unknown,647,12,91.4,1.8547,141.2707,7.6168,1.0,2099.0,22.96498905908096,1,549.0,196.0,353.0,6.006564551422319,8.333333333333332,549.0,-1550.0,0.0,-16.95842450765864,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,09:00:00 - 09:59:59,,,Direct/Unknown,441,11,80.28,2.4943,182.0312,7.2978,,,,1,549.0,196.0,353.0,6.838565022421524,9.090909090909092,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,22:00:00 - 22:59:59,,,Direct/Unknown,1516,20,214.52,1.3193,141.5055,10.7261,,,,1,549.0,196.0,353.0,2.5592019392131267,5.0,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,10:00:00 - 10:59:59,,,Direct/Unknown,550,19,88.94,3.4545,161.7104,4.6811,1.0,549.0,6.1727006970991685,1,549.0,196.0,353.0,6.1727006970991685,5.263157894736842,549.0,0.0,0.0,0.0,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,18:00:00 - 18:59:59,,,Direct/Unknown,927,10,149.82,1.0787,161.6132,14.9815,,,,1,549.0,196.0,353.0,3.6643972767320787,10.0,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,23:00:00 - 23:59:59,,,Direct/Unknown,1691,14,206.69,0.8279,122.2282,14.7634,,,,1,549.0,196.0,353.0,2.6561517248052637,7.142857142857142,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,19:00:00 - 19:59:59,,,Direct/Unknown,789,8,104.09,1.0139,131.9257,13.0112,,,,1,549.0,196.0,353.0,5.274281871457393,12.5,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,Adventure Trekkers,TH-068-WILD_VP001_ET101,2025-07-01,04:00:00 - 04:59:59,,,Direct/Unknown,30,0,50.45,0.0,1681.6255,,,,,1,549.0,196.0,353.0,10.882061446977204,0.0,549.0,,,,TH-010-PETWIP,1,1,,paid,120225742159220783,120225742896290783,120225742896310783,gid://shopify/Order/6337189904473,1
TH-068-WILD,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,11:00:00 - 11:59:59,,,,104,0,24.49,0.0,235.4979,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH - E2 RPP - Video - India - IG & FB - Sales - 04/05/2025,"S8L0 - E2 - Ad Set 2 (Dog Groomer, Animal welfare (social cause), Dog daycare)",TH-036FMB-ET101-SI210-ET137-ET139 – Copy,2025-07-01,21:00:00 - 21:59:59,,,,0,0,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,,,,,,,0
TH-012-SNUGBOO- Alternate Twin,Remarketing,TH-012-SNUGBOO,2025-07-01,17:00:00 - 17:59:59,,,,90,3,24.62,3.3333,273.5443,8.2063,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-056-UMB,Urban Pet Parents,TH-056-UMB_ET139_VP007,2025-07-01,16:00:00 - 16:59:59,,,,10,3,8.68,30.0,867.8789,2.8929,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET – Life Time,Backpacking,TH-053-JACKET_ET156_IM259,2025-07-01,01:00:00 - 01:59:59,,,,15,1,3.37,6.6667,224.9485,3.3742,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-012-SNUGBOO- Alternate Twin,Remarketing,TH-012-SNUGBOO,2025-07-01,19:00:00 - 19:59:59,,,,210,4,34.33,1.9048,163.4856,8.583,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-002-SKMISH,Professionals Pet Parents,TH-002-SKMISH_VP012_TM060,2025-07-01,11:00:00 - 11:59:59,,,,45,1,28.66,2.2222,636.8351,28.6576,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
R15D2-TH-D2 RPP - Video - India - IG & FB - Sales - 22/04/2025,Top Cities -Broad,TH-012-SNUGBOO_Static,2025-07-01,21:00:00 - 21:59:59,,,,202,7,68.56,3.4653,339.4253,9.7948,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-053-JACKET – Life Time,Backpacking,TH-053-JACKET_ET156_IM259,2025-07-01,19:00:00 - 19:59:59,,,,78,1,79.85,1.2821,1023.7609,79.8534,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
TH-068-WILD,Remarketing-Custom Audience,TH-068-WILD_VP001_ET101,2025-07-01,18:00:00 - 18:59:59,,,,554,2,197.63,0.361,356.7384,98.8165,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
R15D2-TH-D2 RPP - Video - India - IG & FB - Sales - 22/04/2025,Top Cities -Broad,TH-012-SNUGBOO_Static,2025-07-01,22:00:00 - 22:59:59,,,,0,0,0.0,,,,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,,,,,,,0
R15D2-TH-D2 RPP - Video - India - IG & FB - Sales - 22/04/2025,Top Cities -Broad,TH-012-SNUGBOO_Static,2025-07-01,12:00:00 - 12:59:59,,,,1195,13,493.62,1.0879,413.0695,37.9706,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,,,,,,,0
